Name,Attack,Health,Level,Ability,Packs,Tier
Team Spirit,3,4,2,Friend level-up → Give friends +2  attack and +4  health.,['Unicorn Pack'],Tier 6 Pets
Sleipnir,8,5,1,Start of battle → Give the front-most friend +1  mana for each 2 attack this has.,['Unicorn Pack'],Tier 6 Pets
Sleipnir,8,5,2,Start of battle → Give the two front-most friends +1  mana for each 2 attack this has.,['Unicorn Pack'],Tier 6 Pets
Sleipnir,8,5,2,Start of battle → Give the two front-most friends +1  mana for each 2 attack this has.,['Unicorn Pack'],Tier 6 Pets
Sea Serpent,6,6,1,Faint → Spend  mana to deal 2  damage per mana to the most healthy enemy.,['Unicorn Pack'],Tier 6 Pets
Sea Serpent,6,6,2,Faint → Spend  mana to deal 2  damage per mana to the two most healthy enemies.,['Unicorn Pack'],Tier 6 Pets
Sea Serpent,6,6,2,Faint → Spend  mana to deal 2  damage per mana to the two most healthy enemies.,['Unicorn Pack'],Tier 6 Pets
Yeti,5,7,1,End Turn → Roll three times while freezing duplicate pets.,['Unicorn Pack'],Tier 6 Pets
Yeti,5,7,2,End Turn → Roll six times while freezing duplicate pets.,['Unicorn Pack'],Tier 6 Pets
Yeti,5,7,2,End Turn → Roll six times while freezing duplicate pets.,['Unicorn Pack'],Tier 6 Pets
Cerberus,8,8,1,Empty front space → Summon one 8/8  Fire Pup up front. Works 1 time per turn.,['Unicorn Pack'],Tier 6 Pets
Cerberus,8,8,2,Empty front space → Summon one 8/8  Fire Pup up front. Works 2 times per turn.,['Unicorn Pack'],Tier 6 Pets
Cerberus,8,8,2,Empty front space → Summon one 8/8  Fire Pup up front. Works 2 times per turn.,['Unicorn Pack'],Tier 6 Pets
Hydra,10,6,1,Faint → Summon one 5/5  Head for each 10 attack this has.,['Unicorn Pack'],Tier 6 Pets
Hydra,10,6,2,Faint → Summon one 10/10  Head for each 10 attack this has.,['Unicorn Pack'],Tier 6 Pets
Hydra,10,6,2,Faint → Summon one 10/10  Head for each 10 attack this has.,['Unicorn Pack'],Tier 6 Pets
Behemoth,12,12,1,End Turn → Gain +2  attack and +2  health. Attack and health can go up to 100!,['Unicorn Pack'],Tier 6 Pets
Behemoth,12,12,2,End Turn → Gain +4  attack and +4  health. Attack and health can go up to 100!,['Unicorn Pack'],Tier 6 Pets
Behemoth,12,12,2,End Turn → Gain +4  attack and +4  health. Attack and health can go up to 100!,['Unicorn Pack'],Tier 6 Pets
Great One,7,13,1,Summoned → Deal 6  damage to ALL other pets.,['Unicorn Pack'],Tier 6 Pets
Great One,7,13,2,Summoned → Deal 12  damage to ALL other pets.,['Unicorn Pack'],Tier 6 Pets
Great One,7,13,2,Summoned → Deal 12  damage to ALL other pets.,['Unicorn Pack'],Tier 6 Pets
Leviathan,4,8,1,End turn → Summon one 6/6  Fish and give it +2  experience.,['Unicorn Pack'],Tier 6 Pets
Leviathan,4,8,2,End turn → Summon one 12/12  Fish and give it +4  experience.,['Unicorn Pack'],Tier 6 Pets
Leviathan,4,8,2,End turn → Summon one 12/12  Fish and give it +4  experience.,['Unicorn Pack'],Tier 6 Pets
Questing Beast,7,9,1,Sell → Choose one level 1 king toy.,['Unicorn Pack'],Tier 6 Pets
Questing Beast,7,9,2,Sell → Choose one level 2 king toy.,['Unicorn Pack'],Tier 6 Pets
Questing Beast,7,9,2,Sell → Choose one level 2 king toy.,['Unicorn Pack'],Tier 6 Pets
Cockatrice,5,7,1,Start of battle → Transform the back-most level 1 or lower enemy to a  Rock.,['Unicorn Pack'],Tier 6 Pets
Cockatrice,5,7,2,Start of battle → Transform the back-most level 2 or lower enemy to a  Rock.,['Unicorn Pack'],Tier 6 Pets
Cockatrice,5,7,2,Start of battle → Transform the back-most level 2 or lower enemy to a  Rock.,['Unicorn Pack'],Tier 6 Pets
Bird of Paradise,3,3,1,Spend 7 gold → Give three random friends +1  attack and +1  health.,['Golden Pack'],Tier 6 Pets
Bird of Paradise,3,3,2,Spend 7 gold → Give three random friends +2  attack and +2  health.,['Golden Pack'],Tier 6 Pets
Bird of Paradise,3,3,2,Spend 7 gold → Give three random friends +2  attack and +2  health.,['Golden Pack'],Tier 6 Pets
Catfish,4,6,1,Start of turn → Activate Buy ability on the nearest friend ahead.,['Golden Pack'],Tier 6 Pets
Catfish,4,6,2,Start of turn → Activate Buy ability on the nearest friend ahead. Triggers 2 times.,['Golden Pack'],Tier 6 Pets
Catfish,4,6,2,Start of turn → Activate Buy ability on the nearest friend ahead. Triggers 2 times.,['Golden Pack'],Tier 6 Pets
Cobra,12,6,1,Friend ahead attacks → Deal 20% attack  damage to one random enemy.,['Golden Pack'],Tier 6 Pets
Cobra,12,6,2,Friend ahead attacks → Deal 40% attack  damage to one random enemy.,['Golden Pack'],Tier 6 Pets
Cobra,12,6,2,Friend ahead attacks → Deal 40% attack  damage to one random enemy.,['Golden Pack'],Tier 6 Pets
German Shepherd,10,4,1,Friend summoned → Give 25% of  attack to it until end of battle.,['Golden Pack'],Tier 6 Pets
German Shepherd,10,4,2,Friend summoned → Give 50% of  attack to it until end of battle.,['Golden Pack'],Tier 6 Pets
German Shepherd,10,4,2,Friend summoned → Give 50% of  attack to it until end of battle.,['Golden Pack'],Tier 6 Pets
Grizzly Bear,6,6,1,Five friendly attacks → Deal 6  damage to two random enemies.,['Golden Pack'],Tier 6 Pets
Grizzly Bear,6,6,2,Five friendly attacks → Deal 12  damage to two random enemies.,['Golden Pack'],Tier 6 Pets
Grizzly Bear,6,6,2,Five friendly attacks → Deal 12  damage to two random enemies.,['Golden Pack'],Tier 6 Pets
Highland Cow,4,12,1,Start of battle → Gain +1  trumpet for each 3 health this has.,['Golden Pack'],Tier 6 Pets
Highland Cow,4,12,2,Start of battle → Gain +2  trumpets for each 3 health this has.,['Golden Pack'],Tier 6 Pets
Highland Cow,4,12,2,Start of battle → Gain +2  trumpets for each 3 health this has.,['Golden Pack'],Tier 6 Pets
Oyster,2,10,1,Sell → Gain +3  gold.,['Golden Pack'],Tier 6 Pets
Oyster,2,10,2,Sell → Gain +6  gold.,['Golden Pack'],Tier 6 Pets
Oyster,2,10,2,Sell → Gain +6  gold.,['Golden Pack'],Tier 6 Pets
Pteranodon,5,3,1,Friend faints → Re-summon it behind this as a 1/1. Works 1 time per turn.,['Golden Pack'],Tier 6 Pets
Pteranodon,5,3,2,Friend faints → Re-summon it behind this as a 1/1. Works 2 times per turn.,['Golden Pack'],Tier 6 Pets
Pteranodon,5,3,2,Friend faints → Re-summon it behind this as a 1/1. Works 2 times per turn.,['Golden Pack'],Tier 6 Pets
Warthog,9,6,1,Faint → Give random friends +1  attack and +1  health for every 3 attack this has.,['Golden Pack'],Tier 6 Pets
Warthog,9,6,2,Faint → Give random friends +2  attack and +2  health for every 3 attack this has.,['Golden Pack'],Tier 6 Pets
Warthog,9,6,2,Faint → Give random friends +2  attack and +2  health for every 3 attack this has.,['Golden Pack'],Tier 6 Pets
Wildebeest,8,6,1,Before attack → Spend 4  trumpets to gain  Coconut Perk. Works 1 time per battle.,['Golden Pack'],Tier 6 Pets
Wildebeest,8,6,2,Before attack → Spend 4  trumpets to gain  Coconut Perk. Works 2 times per battle.,['Golden Pack'],Tier 6 Pets
Wildebeest,8,6,2,Before attack → Spend 4  trumpets to gain  Coconut Perk. Works 2 times per battle.,['Golden Pack'],Tier 6 Pets
Alpaca,3,7,1,Friend summoned → Give it +1  experience. Triple in battle. Works 1 time per turn.,"['Star Pack', 'Weekly Pack']",Tier 6 Pets
Alpaca,3,7,2,Friend summoned → Give it +1  experience. Triple in battle. Works 2 times per turn.,"['Star Pack', 'Weekly Pack']",Tier 6 Pets
Alpaca,3,7,2,Friend summoned → Give it +1  experience. Triple in battle. Works 2 times per turn.,"['Star Pack', 'Weekly Pack']",Tier 6 Pets
Ammonite,2,3,1,Faint → Transform the front-most friend into a  Butterfly with +1  experience for every 3rd roll this turn.,['Star Pack'],Tier 6 Pets
Ammonite,2,3,2,Faint → Transform the two front-most friends into a  Butterfly with +1  experience for every 3rd roll this turn.,['Star Pack'],Tier 6 Pets
Ammonite,2,3,2,Faint → Transform the two front-most friends into a  Butterfly with +1  experience for every 3rd roll this turn.,['Star Pack'],Tier 6 Pets
Orca,5,7,1,Faint → Summon one random Faint pet from ANY pack as 6/6.,['Star Pack'],Tier 6 Pets
Orca,5,7,2,Faint → Summon two random Faint pets from ANY pack as 6/6.,['Star Pack'],Tier 6 Pets
Orca,5,7,2,Faint → Summon two random Faint pets from ANY pack as 6/6.,['Star Pack'],Tier 6 Pets
Ostrich,2,8,1,"Roll → If there are four tier 6 shop pets, roll pets and give friends +1  attack and +1  health.",['Star Pack'],Tier 6 Pets
Ostrich,2,8,2,"Roll → If there are four tier 6 shop pets, roll pets and give friends +2  attack and +2  health.",['Star Pack'],Tier 6 Pets
Ostrich,2,8,2,"Roll → If there are four tier 6 shop pets, roll pets and give friends +2  attack and +2  health.",['Star Pack'],Tier 6 Pets
Piranha,10,4,1,Hurt → Give friends +3  attack.,['Star Pack'],Tier 6 Pets
Piranha,10,4,2,Hurt → Give friends +6  attack.,['Star Pack'],Tier 6 Pets
Piranha,10,4,2,Hurt → Give friends +6  attack.,['Star Pack'],Tier 6 Pets
Real Velociraptor,2,3,1,Friend lost perk → Return its perk. Works 1 time per turn.,['Star Pack'],Tier 6 Pets
Real Velociraptor,2,3,2,Friend lost perk → Return its perk. Works 1 time per turn and only once per friend in battle.,['Star Pack'],Tier 6 Pets
Real Velociraptor,2,3,2,Friend lost perk → Return its perk. Works 1 time per turn and only once per friend in battle.,['Star Pack'],Tier 6 Pets
Reindeer,6,4,1,Before attack → Gain  Melon. Works 1 time per battle.,['Star Pack'],Tier 6 Pets
Reindeer,6,4,2,Before attack → Gain  Melon. Works 2 times per battle.,['Star Pack'],Tier 6 Pets
Reindeer,6,4,2,Before attack → Gain  Melon. Works 2 times per battle.,['Star Pack'],Tier 6 Pets
Sabertooth Tiger,3,5,1,Faint → Summon one  Mammoth with +2  attack and +3  health for each time this was hurt.,['Star Pack'],Tier 6 Pets
Sabertooth Tiger,3,5,2,Faint → Summon two  Mammoths with +2  attack and +3  health for each time this was hurt.,['Star Pack'],Tier 6 Pets
Sabertooth Tiger,3,5,2,Faint → Summon two  Mammoths with +2  attack and +3  health for each time this was hurt.,['Star Pack'],Tier 6 Pets
Spinosaurus,4,4,1,Friend faints → Give one random friend +2  attack and +3  health.,['Star Pack'],Tier 6 Pets
Spinosaurus,4,4,2,Friend faints → Give one random friend +4  attack and +6  health.,['Star Pack'],Tier 6 Pets
Spinosaurus,4,4,2,Friend faints → Give one random friend +4  attack and +6  health.,['Star Pack'],Tier 6 Pets
Velociraptor,3,2,1,Friend attacks → Steal friendly  Strawberry ahead to give friends +2  attack and +3  health.,['Star Pack'],Tier 6 Pets
Velociraptor,3,2,2,Friend attacks → Steal friendly  Strawberry ahead to give friends +4  attack and +6  health.,['Star Pack'],Tier 6 Pets
Velociraptor,3,2,2,Friend attacks → Steal friendly  Strawberry ahead to give friends +4  attack and +6  health.,['Star Pack'],Tier 6 Pets
Hammerhead Shark,5,5,1,"Start of turn → If this has a level 3 friend, gain +3  gold.",['Star Pack'],Tier 6 Pets
Hammerhead Shark,5,5,2,"Start of turn → If this has a level 3 friend, gain +6  gold.",['Star Pack'],Tier 6 Pets
Hammerhead Shark,5,5,2,"Start of turn → If this has a level 3 friend, gain +6  gold.",['Star Pack'],Tier 6 Pets
Komodo,6,6,1,End turn → Give friends ahead +1  attack and +1  health and then shuffle their positions.,['Star Pack'],Tier 6 Pets
Komodo,6,6,2,End turn → Give friends ahead +2  attack and +2  health and then shuffle their positions.,['Star Pack'],Tier 6 Pets
Komodo,6,6,2,End turn → Give friends ahead +2  attack and +2  health and then shuffle their positions.,['Star Pack'],Tier 6 Pets
Stegosaurus,3,8,1,Start of battle → Give one random friend without held food +1  attack and +1  health until end of battle. Multiply with turn number.,['Star Pack'],Tier 6 Pets
Stegosaurus,3,8,2,Start of battle → Give one random friend without held food +2  attack and +2  health until end of battle. Multiply with turn number.,['Star Pack'],Tier 6 Pets
Stegosaurus,3,8,2,Start of battle → Give one random friend without held food +2  attack and +2  health until end of battle. Multiply with turn number.,['Star Pack'],Tier 6 Pets
Anglerfish,7,4,1,Buy → Choose one free pet from your last opponent to stock.,['Puppy Pack'],Tier 6 Pets
Anglerfish,7,4,2,Buy → Choose one free pet from your last opponent to stock twice.,['Puppy Pack'],Tier 6 Pets
Anglerfish,7,4,2,Buy → Choose one free pet from your last opponent to stock twice.,['Puppy Pack'],Tier 6 Pets
Elephant Seal,3,9,1,Gain perk → Give friends +1  attack and +1  health. Double in battle.,['Puppy Pack'],Tier 6 Pets
Elephant Seal,3,9,2,Gain perk → Give friends +2  attack and +2  health. Double in battle.,['Puppy Pack'],Tier 6 Pets
Elephant Seal,3,9,2,Gain perk → Give friends +2  attack and +2  health. Double in battle.,['Puppy Pack'],Tier 6 Pets
Lionfish,8,4,1,Faint → Deal 3  damage to one random enemy. Repeat for each 10  attack this has.,"['Puppy Pack', 'Weekly Pack']",Tier 6 Pets
Lionfish,8,4,2,Faint → Deal 6  damage to one random enemy. Repeat for each 10  attack this has.,"['Puppy Pack', 'Weekly Pack']",Tier 6 Pets
Lionfish,8,4,2,Faint → Deal 6  damage to one random enemy. Repeat for each 10  attack this has.,"['Puppy Pack', 'Weekly Pack']",Tier 6 Pets
Mantis Shrimp,9,3,1,Start of battle → Deal 10  damage to the first enemy.,['Puppy Pack'],Tier 6 Pets
Mantis Shrimp,9,3,2,Start of battle → Deal 10  damage to the first enemy. Triggers 2 times.,['Puppy Pack'],Tier 6 Pets
Mantis Shrimp,9,3,2,Start of battle → Deal 10  damage to the first enemy. Triggers 2 times.,['Puppy Pack'],Tier 6 Pets
Mongoose,4,3,1,Buy → Choose one level 1 toy from tier 6.,['Puppy Pack'],Tier 6 Pets
Mongoose,4,3,2,Buy → Choose one level 2 toy from tier 6.,['Puppy Pack'],Tier 6 Pets
Mongoose,4,3,2,Buy → Choose one level 2 toy from tier 6.,['Puppy Pack'],Tier 6 Pets
Octopus,8,8,1,After attack → Deal 6  damage to one random enemy.,['Puppy Pack'],Tier 6 Pets
Octopus,8,8,2,After attack → Deal 6  damage to two random enemies.,['Puppy Pack'],Tier 6 Pets
Octopus,8,8,2,After attack → Deal 6  damage to two random enemies.,['Puppy Pack'],Tier 6 Pets
Puma,6,5,1,Friendly toy repeats its ability as level 1.,['Puppy Pack'],Tier 6 Pets
Puma,6,5,2,Friendly toy repeats its ability as level 2.,['Puppy Pack'],Tier 6 Pets
Puma,6,5,2,Friendly toy repeats its ability as level 2.,['Puppy Pack'],Tier 6 Pets
Sauropod,4,12,1,Shop food bought → Gain +1  gold. Works 3 times per turn.,['Puppy Pack'],Tier 6 Pets
Sauropod,4,12,2,Shop food bought → Gain +2  gold. Works 3 times per turn.,['Puppy Pack'],Tier 6 Pets
Sauropod,4,12,2,Shop food bought → Gain +2  gold. Works 3 times per turn.,['Puppy Pack'],Tier 6 Pets
Tyrannosaurus,6,4,1,End turn → Give two tier 5 friends or higher +2  attack and +2  health.,['Puppy Pack'],Tier 6 Pets
Tyrannosaurus,6,4,2,End turn → Give two tier 5 friends or higher +4  attack and +4  health.,['Puppy Pack'],Tier 6 Pets
Tyrannosaurus,6,4,2,End turn → Give two tier 5 friends or higher +4  attack and +4  health.,['Puppy Pack'],Tier 6 Pets
Albatross,5,4,1,Adjacent tier 4 or lower friends deal 3 ability damage extra.,['Weekly Pack'],Tier 6 Pets
Albatross,5,4,2,Adjacent tier 4 or lower friends deal 6 ability damage extra.,['Weekly Pack'],Tier 6 Pets
Albatross,5,4,2,Adjacent tier 4 or lower friends deal 6 ability damage extra.,['Weekly Pack'],Tier 6 Pets
Harpy Eagle,6,6,1,Hurt → Summon one random tier 1 pet as a 5/5. Works 3 times per turn.,['Star Pack'],Tier 6 Pets
Harpy Eagle,6,6,2,Hurt → Summon one random tier 1 pet as a 10/10. Works 3 times per turn.,['Star Pack'],Tier 6 Pets
Harpy Eagle,6,6,2,Hurt → Summon one random tier 1 pet as a 10/10. Works 3 times per turn.,['Star Pack'],Tier 6 Pets
Lioness,4,5,1,End turn → Give current and future shop pets +2  attack and +2  health.,['Weekly Pack'],Tier 6 Pets
Lioness,4,5,2,End turn → Give current and future shop pets +4  attack and +4  health.,['Weekly Pack'],Tier 6 Pets
Lioness,4,5,2,End turn → Give current and future shop pets +4  attack and +4  health.,['Weekly Pack'],Tier 6 Pets
Tapir,4,3,1,Faint → Summon one level 1 copy of a random friendly pet. Except other Tapirs!,['Weekly Pack'],Tier 6 Pets
Tapir,4,3,2,Faint → Summon one level 2 copy of a random friendly pet. Except other Tapirs!,['Weekly Pack'],Tier 6 Pets
Tapir,4,3,2,Faint → Summon one level 2 copy of a random friendly pet. Except other Tapirs!,['Weekly Pack'],Tier 6 Pets
Walrus,7,5,1,Faint → Give one random friend  Peanuts.,['Weekly Pack'],Tier 6 Pets
Walrus,7,5,2,Faint → Give two random friends  Peanuts.,['Weekly Pack'],Tier 6 Pets
Walrus,7,5,2,Faint → Give two random friends  Peanuts.,['Weekly Pack'],Tier 6 Pets
White Tiger,4,3,1,Start of battle → Make the nearest friend behind +3  experience.,['Weekly Pack'],Tier 6 Pets
White Tiger,4,3,2,Start of battle → Make the nearest two friends behind +3  experience.,['Weekly Pack'],Tier 6 Pets
White Tiger,4,3,2,Start of battle → Make the nearest two friends behind +3  experience.,['Weekly Pack'],Tier 6 Pets
